Date;Open;High;Low;Close;Volume;Dividends;Stock Splits
2026-07-03 00:00:00+07:00;5925.00.00;6150.00.00;5900.00.00;6050.00.00;200465200;00.00;00.00
2026-07-06 00:00:00+07:00;6050.00.00;6175.00.00;5975.00.00;6125.00.00;148684900;00.00;00.00
2026-07-07 00:00:00+07:00;6200.00.00;6300.00.00;6150.00.00;6300.00.00;183472100;00.00;00.00
2026-07-08 00:00:00+07:00;6300.00.00;6325.00.00;6175.00.00;6175.00.00;181123400;00.00;00.00
2026-07-09 00:00:00+07:00;6100.00.00;6200.00.00;6050.00.00;6200.00.00;181155800;00.00;00.00
2026-07-10 00:00:00+07:00;6300.00.00;6300.00.00;6125.00.00;6175.00.00;138050500;00.00;00.00
2026-07-13 00:00:00+07:00;6150.00.00;6250.00.00;6075.00.00;6225.00.00;180061600;00.00;00.00
2026-07-14 00:00:00+07:00;6225.00.00;6250.00.00;6075.00.00;6125.00.00;159868800;00.00;00.00
2026-07-15 00:00:00+07:00;6125.00.00;6200.00.00;6075.00.00;6125.00.00;140824900;00.00;00.00
2026-07-16 00:00:00+07:00;6125.00.00;6225.00.00;6100.00.00;6225.00.00;94235100;00.00;00.00
2026-07-17 00:00:00+07:00;6225.00.00;6500.00.00;6200.00.00;6475.00.00;314564200;00.00;00.00
2026-07-20 00:00:00+07:00;6525.00.00;6625.00.00;6475.00.00;6475.00.00;298183300;00.00;00.00
2026-07-21 00:00:00+07:00;6550.00.00;6550.00.00;6425.00.00;6525.00.00;146064700;00.00;00.00
2026-07-22 00:00:00+07:00;6525.00.00;6550.00.00;6400.00.00;6500.00.00;112178900;00.00;00.00
2026-07-23 00:00:00+07:00;6450.00.00;6475.00.00;6250.00.00;6275.00.00;207037900;00.00;00.00
2026-07-24 00:00:00+07:00;6200.00.00;6300.00.00;6125.00.00;6275.00.00;191428900;00.00;00.00
2026-07-27 00:00:00+07:00;6225.00.00;6325.00.00;6125.00.00;6300.00.00;125142500;00.00;00.00
2026-07-28 00:00:00+07:00;6250.00.00;6300.00.00;6200.00.00;6225.00.00;122920300;00.00;00.00
2026-07-29 00:00:00+07:00;6175.00.00;6300.00.00;6175.00.00;6275.00.00;122379600;00.00;00.00
2026-07-30 00:00:00+07:00;6325.00.00;6450.00.00;6250.00.00;6450.00.00;152663200;00.00;00.00
2026-07-31 00:00:00+07:00;6425.00.00;6450.00.00;6325.00.00;6325.00.00;153174800;00.00;00.00
2026-08-03 00:00:00+07:00;6300.00.00;6325.00.00;6275.00.00;6300.00.00;68143700;00.00;00.00
2026-08-04 00:00:00+07:00;6375.00.00;6500.00.00;6350.00.00;6500.00.00;138953100;00.00;00.00
2026-08-05 00:00:00+07:00;6500.00.00;6500.00.00;6425.00.00;6450.00.00;101666100;00.00;00.00
2026-08-06 00:00:00+07:00;6450.00.00;6475.00.00;6350.00.00;6350.00.00;80734000;00.00;00.00
2026-08-07 00:00:00+07:00;6375.00.00;6450.00.00;6325.00.00;6375.00.00;111930800;00.00;00.00
2026-08-10 00:00:00+07:00;6400.00.00;6450.00.00;6350.00.00;6375.00.00;88666100;00.00;00.00
2026-08-11 00:00:00+07:00;6375.00.00;6400.00.00;6200.00.00;6300.00.00;112490800;00.00;00.00
2026-08-12 00:00:00+07:00;6300.00.00;6350.00.00;6225.00.00;6350.00.00;87177100;00.00;00.00
2026-08-13 00:00:00+07:00;6350.00.00;6375.00.00;6250.00.00;6375.00.00;83208000;00.00;00.00
2026-08-14 00:00:00+07:00;6300.00.00;6350.00.00;6275.00.00;6350.00.00;56953500;00.00;00.00
2026-08-18 00:00:00+07:00;6375.00.00;6450.00.00;6300.00.00;6300.00.00;114945500;00.00;00.00
2026-08-19 00:00:00+07:00;6300.00.00;6425.00.00;6300.00.00;6300.00.00;68105000;00.00;00.00
2026-08-20 00:00:00+07:00;6350.00.00;6400.00.00;6300.00.00;6400.00.00;67749800;00.00;00.00
2026-08-21 00:00:00+07:00;6400.00.00;6475.00.00;6400.00.00;6450.00.00;100684300;00.00;00.00
2026-08-24 00:00:00+07:00;6450.00.00;6450.00.00;6350.00.00;6400.00.00;81295600;00.00;00.00
2026-08-26 00:00:00+07:00;6450.00.00;6450.00.00;6350.00.00;6350.00.00;86115900;00.00;00.00
2026-08-27 00:00:00+07:00;6350.00.00;6425.00.00;6325.00.00;6400.00.00;60556000;00.00;00.00
2026-08-28 00:00:00+07:00;6425.00.00;6525.00.00;6400.00.00;6475.00.00;156445200;00.00;00.00
